RetailStore,CustomerID,TransactionID,Transaction Time,ProductID,Cost
5,6512,5ID20589,14-04-2020 13:14,11,199.75
5,6512,5ID20589,14-04-2020 13:14,7,274.5
5,6512,5ID20589,14-04-2020 13:14,7,204.75
4,6513,4ID20590,14-04-2020 14:29,9,392
4,6513,4ID20590,14-04-2020 14:29,17,360.75
1,6514,1ID20591,14-04-2020 11:30,3,147.25
1,6514,1ID20591,14-04-2020 11:30,21,147.25
1,6514,1ID20591,14-04-2020 11:30,9,197.25
5,6322,5ID20592,14-04-2020 13:51,20,32.25
5,6322,5ID20592,14-04-2020 13:51,17,204.75
5,6322,5ID20592,14-04-2020 13:51,8,97.25
5,6515,5ID20593,14-04-2020 13:53,12,199.75
2,6516,2ID20594,14-04-2020 14:54,20,29.75
2,6516,2ID20594,14-04-2020 14:54,9,25
2,6516,2ID20594,14-04-2020 14:54,12,273.25
2,6516,2ID20594,14-04-2020 14:54,21,217
3,6517,3ID20595,14-04-2020 14:45,17,21.25
3,6517,3ID20595,14-04-2020 14:45,5,192.25
3,6517,3ID20595,14-04-2020 14:45,7,197.25
5,6518,5ID20596,14-04-2020 15:31,10,149.75
5,6518,5ID20596,14-04-2020 15:31,10,149.75
5,6518,5ID20596,14-04-2020 15:31,2,199.75
5,6518,5ID20596,14-04-2020 15:31,6,94.75
5,6518,5ID20596,14-04-2020 15:31,11,199.75
5,6518,5ID20596,14-04-2020 15:31,4,154.75
5,6518,5ID20596,14-04-2020 15:31,16,32.25
5,6518,5ID20596,14-04-2020 15:31,12,101
2,3104,2ID20597,14-04-2020 16:41,11,99.75
2,3104,2ID20597,14-04-2020 16:41,11,99.75
2,3104,2ID20597,14-04-2020 16:41,13,99.75
2,3104,2ID20597,14-04-2020 16:41,21,157.25
2,3104,2ID20597,14-04-2020 16:41,9,107.25
4,5953,4ID20598,14-04-2020 17:01,6,114.75
4,5953,4ID20598,14-04-2020 17:01,4,204.5
4,5953,4ID20598,14-04-2020 17:01,15,197.25
4,5953,4ID20598,14-04-2020 17:01,9,12.5
2,2424,2ID20599,14-04-2020 17:42,2,207.25
2,2424,2ID20599,14-04-2020 17:42,2,207.25
1,6192,1ID20600,14-04-2020 15:01,1,147.25
5,6307,5ID20601,14-04-2020 17:04,7,204.75
5,6307,5ID20601,14-04-2020 17:04,12,101
5,6307,5ID20601,14-04-2020 17:04,2,199.75
5,6307,5ID20601,14-04-2020 17:04,4,42.25
4,6519,4ID20602,14-04-2020 18:10,17,254.5
4,6519,4ID20602,14-04-2020 18:10,15,254.5
5,6520,5ID20603,14-04-2020 17:32,1,213.25
5,6520,5ID20603,14-04-2020 17:32,22,218.25
4,2669,4ID20604,14-04-2020 18:41,22,147.25
4,2669,4ID20604,14-04-2020 18:41,7,197.25
5,6521,5ID20605,14-04-2020 17:54,2,204.75
5,6521,5ID20605,14-04-2020 17:54,9,199.75
5,6521,5ID20605,14-04-2020 17:54,8,154.75
5,6521,5ID20605,14-04-2020 17:54,15,204.75
5,6521,5ID20605,14-04-2020 17:54,15,204.75
5,6522,5ID20606,14-04-2020 18:11,8,97.25
5,6522,5ID20606,14-04-2020 18:11,3,164.75
5,6522,5ID20606,14-04-2020 18:11,8,199.75
5,6522,5ID20606,14-04-2020 18:11,9,199.75
5,6522,5ID20606,14-04-2020 18:11,9,231
4,4228,4ID20607,14-04-2020 19:13,12,197.25
4,4228,4ID20607,14-04-2020 19:13,7,197.25
4,4228,4ID20607,14-04-2020 19:13,3,187.25
4,4228,4ID20607,14-04-2020 19:13,11,197.25
5,6523,5ID20608,14-04-2020 18:14,16,149.75
5,6523,5ID20608,14-04-2020 18:14,1,25
5,6523,5ID20608,14-04-2020 18:14,18,149.75
5,6523,5ID20608,14-04-2020 18:14,20,32.25
5,6523,5ID20608,14-04-2020 18:14,3,149.75
5,6523,5ID20608,14-04-2020 18:14,2,49.75
5,6305,5ID20609,14-04-2020 18:38,8,154.75
5,6305,5ID20609,14-04-2020 18:38,2,304.75
5,6305,5ID20609,14-04-2020 18:38,2,304.75
5,6305,5ID20609,14-04-2020 18:38,2,304.75
2,1269,2ID20610,14-04-2020 20:03,7,285.75
5,6524,5ID20611,14-04-2020 19:32,12,269.5
5,6524,5ID20611,14-04-2020 19:32,16,213.25
5,6525,5ID20612,14-04-2020 19:39,4,154.75
5,6525,5ID20613,14-04-2020 19:44,5,173.5
5,6526,5ID20614,14-04-2020 20:00,5,218.25
5,6526,5ID20614,14-04-2020 20:00,19,268.25
5,6527,5ID20615,14-04-2020 20:00,4,218.25
5,6527,5ID20615,14-04-2020 20:00,15,399.5
5,6527,5ID20615,14-04-2020 20:00,1,25
1,6528,1ID20616,14-04-2020 18:29,2,264.5
1,6528,1ID20616,14-04-2020 18:29,12,197.25
3,1291,3ID20617,15-04-2020 09:56,3,149.75
4,5553,4ID20618,15-04-2020 11:31,2,47.25
4,5553,4ID20618,15-04-2020 11:31,3,209.75
4,5553,4ID20619,15-04-2020 11:33,7,197.25
4,5553,4ID20620,15-04-2020 11:38,8,204.5
2,1125,2ID20621,15-04-2020 11:54,13,267
5,6529,5ID20622,15-04-2020 10:55,5,224.5
5,6529,5ID20622,15-04-2020 10:55,4,218.25
2,3945,2ID20623,15-04-2020 11:56,17,273.25
2,3945,2ID20623,15-04-2020 11:56,11,106
2,3945,2ID20623,15-04-2020 11:56,1,217
2,3945,2ID20623,15-04-2020 11:56,11,273.25
2,3945,2ID20623,15-04-2020 11:56,12,106
3,6366,3ID20624,15-04-2020 10:57,21,212
5,6530,5ID20625,15-04-2020 11:09,5,224.5
5,6530,5ID20625,15-04-2020 11:09,1,25
5,6530,5ID20625,15-04-2020 11:09,7,274.5
2,2130,2ID20626,15-04-2020 12:13,5,217
2,4837,2ID20627,15-04-2020 12:19,18,147.25
2,4837,2ID20627,15-04-2020 12:19,9,207.25
5,6272,5ID20628,15-04-2020 11:27,2,204.75
5,6272,5ID20628,15-04-2020 11:27,2,204.75
5,6272,5ID20628,15-04-2020 11:27,19,149.75
5,6272,5ID20628,15-04-2020 11:27,5,154.75
5,6272,5ID20628,15-04-2020 11:27,19,149.75
5,6272,5ID20628,15-04-2020 11:27,13,199.75
5,6272,5ID20628,15-04-2020 11:27,9,199.75
5,6272,5ID20628,15-04-2020 11:27,9,199.75
5,6272,5ID20628,15-04-2020 11:27,19,204.75
5,6272,5ID20628,15-04-2020 11:27,8,97.25
5,6272,5ID20628,15-04-2020 11:27,15,204.75
5,6531,5ID20629,15-04-2020 11:47,4,218.25
5,6531,5ID20629,15-04-2020 11:47,4,218.25
3,5113,3ID20630,15-04-2020 12:05,20,27.25
3,5113,3ID20630,15-04-2020 12:05,22,207
3,5113,3ID20630,15-04-2020 12:05,22,207
3,5113,3ID20630,15-04-2020 12:05,10,199.5
3,5113,3ID20630,15-04-2020 12:05,8,149.75
3,5113,3ID20630,15-04-2020 12:05,4,204.5
3,5113,3ID20630,15-04-2020 12:05,14,142.25
5,6356,5ID20631,15-04-2020 12:08,5,369.5
5,6356,5ID20631,15-04-2020 12:08,10,149.75
5,6531,5ID20632,15-04-2020 12:11,4,218.25
5,6531,5ID20632,15-04-2020 12:11,4,218.25
3,6532,3ID20633,15-04-2020 12:34,10,205.75
3,6532,3ID20633,15-04-2020 12:34,4,32.5
5,6491,5ID20634,15-04-2020 13:02,19,149.75
5,6491,5ID20634,15-04-2020 13:02,1,149.75
5,6491,5ID20634,15-04-2020 13:02,17,21.25
5,6491,5ID20634,15-04-2020 13:02,9,12.5
4,2299,4ID20635,15-04-2020 15:11,13,197.25
1,6533,1ID20636,15-04-2020 12:31,2,204.75
1,6534,1ID20637,15-04-2020 12:32,2,197.25
1,6534,1ID20637,15-04-2020 12:32,12,197.25
5,6535,5ID20638,15-04-2020 15:49,15,274.5
5,6535,5ID20638,15-04-2020 15:49,6,102.25
5,6535,5ID20638,15-04-2020 15:49,4,42.25
5,6535,5ID20638,15-04-2020 15:49,1,213.25
5,6536,5ID20639,15-04-2020 16:30,3,213.25
5,6536,5ID20639,15-04-2020 16:30,6,94.75
5,6536,5ID20639,15-04-2020 16:30,18,213.25
5,6536,5ID20639,15-04-2020 16:30,10,219.5
4,6537,4ID20640,15-04-2020 17:50,2,228.5
4,6537,4ID20640,15-04-2020 17:50,1,25
4,6537,4ID20640,15-04-2020 17:50,17,197.25
4,6537,4ID20640,15-04-2020 17:50,13,106
4,6537,4ID20640,15-04-2020 17:50,7,254.5
4,6537,4ID20640,15-04-2020 17:50,12,106
4,6537,4ID20640,15-04-2020 17:50,16,24.75
5,6538,5ID20641,15-04-2020 17:25,10,149.75
5,6538,5ID20641,15-04-2020 17:25,19,204.75
5,6538,5ID20641,15-04-2020 17:25,11,199.75
5,6538,5ID20641,15-04-2020 17:25,12,94.75
5,6539,5ID20642,15-04-2020 17:52,11,269.5
5,6539,5ID20642,15-04-2020 17:52,13,269.5
2,5099,2ID20643,15-04-2020 18:56,4,157.25
2,5099,2ID20643,15-04-2020 18:56,5,267
5,6540,5ID20644,15-04-2020 18:24,13,109.75
5,6540,5ID20644,15-04-2020 18:24,11,199.75
5,6540,5ID20644,15-04-2020 18:24,12,299.75
4,5964,4ID20645,15-04-2020 19:31,1,25
4,5964,4ID20645,15-04-2020 19:31,1,204.5
4,5964,4ID20645,15-04-2020 19:31,9,254.5
5,6541,5ID20646,15-04-2020 19:37,20,32.25
5,6541,5ID20646,15-04-2020 19:37,19,268.25
5,6541,5ID20646,15-04-2020 19:37,11,199.75
5,6518,5ID20647,15-04-2020 19:45,6,101
5,6518,5ID20647,15-04-2020 19:45,10,149.75
5,6518,5ID20647,15-04-2020 19:45,10,149.75
5,6518,5ID20647,15-04-2020 19:45,2,199.75
5,6518,5ID20647,15-04-2020 19:45,20,32.25
5,6518,5ID20647,15-04-2020 19:45,12,199.75
5,6518,5ID20647,15-04-2020 19:45,12,101
5,6518,5ID20647,15-04-2020 19:45,19,204.75
5,6518,5ID20647,15-04-2020 19:45,16,32.25
5,6264,5ID20648,15-04-2020 20:40,4,218.25
3,6542,3ID20649,16-04-2020 09:46,5,204.5
3,4581,3ID20650,16-04-2020 09:52,7,197.25
5,6543,5ID20651,16-04-2020 10:02,1,25
5,6543,5ID20651,16-04-2020 10:02,2,293.25
5,6544,5ID20652,16-04-2020 10:05,15,293.25
5,6545,5ID20653,16-04-2020 10:08,2,324.5
5,6511,5ID20654,16-04-2020 10:08,9,269.5
5,6511,5ID20654,16-04-2020 10:08,6,218.25
5,6511,5ID20654,16-04-2020 10:08,10,213.25
5,6511,5ID20654,16-04-2020 10:08,4,218.25
2,6546,2ID20655,16-04-2020 11:36,13,207.25
2,6546,2ID20655,16-04-2020 11:36,2,207.25
3,5762,3ID20656,16-04-2020 10:41,19,260.75
5,6547,5ID20657,16-04-2020 10:52,2,223.5
5,6547,5ID20657,16-04-2020 10:52,20,32.25
4,6548,4ID20658,16-04-2020 11:58,16,24.75
4,6548,4ID20658,16-04-2020 11:58,9,12.5
4,6548,4ID20658,16-04-2020 11:58,8,204.5
4,6548,4ID20658,16-04-2020 11:58,5,159.75
5,6549,5ID20659,16-04-2020 11:06,18,149.75
5,6549,5ID20659,16-04-2020 11:06,5,154.75
5,6549,5ID20659,16-04-2020 11:06,6,154.75
5,6549,5ID20659,16-04-2020 11:06,20,32.25
5,6549,5ID20659,16-04-2020 11:06,3,149.75
5,6549,5ID20659,16-04-2020 11:06,3,149.75
5,6549,5ID20659,16-04-2020 11:06,3,164.75
5,6478,5ID20660,16-04-2020 11:22,4,218.25
5,6478,5ID20660,16-04-2020 11:22,8,218.25
2,6550,2ID20661,16-04-2020 12:25,1,217
2,6550,2ID20661,16-04-2020 12:25,6,99.75
3,1210,3ID20662,16-04-2020 11:26,4,147.25
5,6551,5ID20663,16-04-2020 11:28,18,238.25
5,6551,5ID20663,16-04-2020 11:28,4,42.25
3,4582,3ID20664,16-04-2020 11:32,1,142.25
3,6552,3ID20665,16-04-2020 11:36,5,204.5
5,6553,5ID20666,16-04-2020 12:19,17,268.25
3,6554,3ID20667,16-04-2020 12:20,10,199.5
2,6266,2ID20668,16-04-2020 13:26,2,323.25
2,6266,2ID20668,16-04-2020 13:26,11,207.25
2,6266,2ID20668,16-04-2020 13:26,1,207.25
2,6555,2ID20669,16-04-2020 13:49,3,217
5,6556,5ID20670,16-04-2020 13:22,1,149.75
5,6556,5ID20670,16-04-2020 13:22,1,25
1,6301,1ID20671,16-04-2020 11:43,2,283.25
1,6533,1ID20672,16-04-2020 12:40,1,25
1,6533,1ID20672,16-04-2020 12:40,7,199.75
4,5950,4ID20673,16-04-2020 15:45,16,204.5
1,6557,1ID20674,16-04-2020 13:11,21,147.25
1,6557,1ID20674,16-04-2020 13:11,1,25
5,6558,5ID20675,16-04-2020 15:22,10,213.25
5,6558,5ID20675,16-04-2020 15:22,2,274.5
5,6558,5ID20675,16-04-2020 15:22,9,269.5
1,6559,1ID20676,16-04-2020 14:25,20,1524.75
1,6559,1ID20676,16-04-2020 14:25,20,1524.75
2,6560,2ID20677,16-04-2020 17:33,6,169.75
2,5890,2ID20678,16-04-2020 17:37,2,207.25
4,6561,4ID20679,16-04-2020 17:37,2,197.25
4,6561,4ID20679,16-04-2020 17:37,2,197.25
4,6561,4ID20679,16-04-2020 17:37,13,197.25
4,4269,4ID20680,16-04-2020 17:43,2,197.25
4,4269,4ID20680,16-04-2020 17:43,1,25
4,4269,4ID20680,16-04-2020 17:43,5,197.25
5,6411,5ID20681,16-04-2020 16:58,8,224.5
5,6411,5ID20681,16-04-2020 16:58,13,101
5,6411,5ID20681,16-04-2020 16:58,11,101
5,6411,5ID20681,16-04-2020 16:58,2,274.5
1,6562,1ID20682,16-04-2020 15:35,4,215.75
5,6563,5ID20683,16-04-2020 17:49,14,162.25
5,6563,5ID20683,16-04-2020 17:49,22,154.75
5,6563,5ID20683,16-04-2020 17:49,22,274.5
5,6563,5ID20683,16-04-2020 17:49,20,32.25
5,6564,5ID20684,16-04-2020 18:05,5,218.25
5,6565,5ID20685,16-04-2020 18:06,10,149.75
5,6565,5ID20685,16-04-2020 18:06,10,149.75
5,6565,5ID20685,16-04-2020 18:06,15,149.75
5,6565,5ID20685,16-04-2020 18:06,3,149.75
5,6565,5ID20685,16-04-2020 18:06,3,149.75
1,6566,1ID20686,16-04-2020 16:09,22,154.75
1,6566,1ID20686,16-04-2020 16:09,19,147.25
5,6564,5ID20687,16-04-2020 18:11,5,167.25
5,6567,5ID20688,16-04-2020 18:13,18,149.75
5,6567,5ID20688,16-04-2020 18:13,22,154.75
5,6567,5ID20688,16-04-2020 18:13,10,149.75
5,6567,5ID20688,16-04-2020 18:13,3,149.75
5,6568,5ID20689,16-04-2020 18:20,21,213.25
5,6569,5ID20690,16-04-2020 18:25,19,268.25
5,6569,5ID20690,16-04-2020 18:25,2,299.5
5,6302,5ID20691,16-04-2020 18:30,16,149.75
5,6302,5ID20691,16-04-2020 18:30,10,149.75
5,6302,5ID20691,16-04-2020 18:30,10,149.75
5,6302,5ID20691,16-04-2020 18:30,8,154.75
5,6302,5ID20691,16-04-2020 18:30,20,32.25
5,6302,5ID20691,16-04-2020 18:30,4,154.75
5,6302,5ID20691,16-04-2020 18:30,16,32.25
4,6165,4ID20692,16-04-2020 19:31,11,254.5
4,6165,4ID20692,16-04-2020 19:31,1,25
4,6165,4ID20692,16-04-2020 19:31,20,27.25
5,6570,5ID20693,16-04-2020 18:31,11,199.75
5,6570,5ID20693,16-04-2020 18:31,11,199.75
5,6570,5ID20693,16-04-2020 18:31,8,154.75
5,6571,5ID20694,16-04-2020 18:59,10,225.75
5,6571,5ID20694,16-04-2020 18:59,7,287
5,6506,5ID20695,16-04-2020 19:00,2,204.75
5,6506,5ID20695,16-04-2020 19:00,1,149.75
5,6506,5ID20695,16-04-2020 19:00,16,32.25
5,6506,5ID20695,16-04-2020 19:00,11,199.75
5,6506,5ID20695,16-04-2020 19:00,4,154.75
5,6572,5ID20696,16-04-2020 19:18,2,49.75
5,6572,5ID20696,16-04-2020 19:18,7,204.75
5,6572,5ID20696,16-04-2020 19:18,10,149.75
2,6573,2ID20697,17-04-2020 10:23,3,217
2,6573,2ID20697,17-04-2020 10:23,8,217
4,6239,4ID20698,17-04-2020 10:43,12,197.25
5,6451,5ID20699,17-04-2020 09:45,9,263.25
5,6451,5ID20699,17-04-2020 09:45,9,263.25
5,6451,5ID20699,17-04-2020 09:45,19,268.25
5,6451,5ID20699,17-04-2020 09:45,21,213.25
5,6574,5ID20700,17-04-2020 09:52,5,154.75
5,6574,5ID20700,17-04-2020 09:52,15,149.75
3,6575,3ID20701,17-04-2020 09:55,5,147.25
3,6575,3ID20701,17-04-2020 09:55,18,142.25
3,6575,3ID20701,17-04-2020 09:55,6,147.25
3,6575,3ID20701,17-04-2020 09:55,7,197.25
3,6575,3ID20701,17-04-2020 09:55,3,149.75
3,6575,3ID20701,17-04-2020 09:55,4,147.25
3,6575,3ID20701,17-04-2020 09:55,4,147.25
3,6575,3ID20701,17-04-2020 09:55,4,147.25
2,5874,2ID20702,17-04-2020 11:23,16,157.25
2,5874,2ID20702,17-04-2020 11:23,14,157.25
2,5874,2ID20702,17-04-2020 11:23,3,157.25
2,5874,2ID20702,17-04-2020 11:23,14,157.25
3,6576,3ID20703,17-04-2020 10:26,1,205.75
5,6577,5ID20704,17-04-2020 10:27,3,213.25
5,6220,5ID20705,17-04-2020 10:30,10,213.25
4,6578,4ID20706,17-04-2020 11:37,3,204.5
4,6578,4ID20706,17-04-2020 11:37,18,204.5
5,6221,5ID20707,17-04-2020 10:37,14,149.75
5,6221,5ID20707,17-04-2020 10:37,8,218.25
3,6579,3ID20708,17-04-2020 10:45,16,199.5
4,5553,4ID20709,17-04-2020 11:47,21,147.25
4,5553,4ID20709,17-04-2020 11:47,5,209.75
4,5553,4ID20709,17-04-2020 11:47,9,109.75
4,5553,4ID20709,17-04-2020 11:47,8,97.25
4,5553,4ID20709,17-04-2020 11:47,3,209.75
2,4543,2ID20710,17-04-2020 11:51,3,157.25
2,4543,2ID20710,17-04-2020 11:51,6,157.25
2,4543,2ID20710,17-04-2020 11:51,9,207.25
3,6580,3ID20711,17-04-2020 10:51,18,199.5
3,6581,3ID20712,17-04-2020 10:54,3,207
3,6581,3ID20712,17-04-2020 10:54,14,142.25
2,4340,2ID20713,17-04-2020 12:03,8,217
2,4340,2ID20713,17-04-2020 12:03,18,217
3,3786,3ID20714,17-04-2020 11:11,2,263.25
3,3786,3ID20714,17-04-2020 11:11,10,142.25
5,6443,5ID20715,17-04-2020 11:15,10,213.25
5,6443,5ID20715,17-04-2020 11:15,13,108.5
5,6443,5ID20715,17-04-2020 11:15,1,25
4,6582,4ID20716,17-04-2020 12:28,6,210.75
4,6582,4ID20716,17-04-2020 12:28,8,210.75
5,6583,5ID20717,17-04-2020 11:31,7,204.75
5,6583,5ID20717,17-04-2020 11:31,1,199.75
5,6583,5ID20717,17-04-2020 11:31,15,204.75
5,6583,5ID20717,17-04-2020 11:31,22,199.75
5,6583,5ID20717,17-04-2020 11:31,16,32.25
5,6583,5ID20717,17-04-2020 11:31,2,204.75
5,6583,5ID20717,17-04-2020 11:31,20,32.25
2,6309,2ID20718,17-04-2020 12:33,15,207.25
2,6309,2ID20718,17-04-2020 12:33,9,207.25
2,6309,2ID20718,17-04-2020 12:33,5,157.25
3,1437,3ID20719,17-04-2020 11:35,3,199.5
5,6584,5ID20720,17-04-2020 11:35,8,218.25
4,2971,4ID20721,17-04-2020 12:36,21,204.5
4,2971,4ID20721,17-04-2020 12:36,7,260.75
4,2971,4ID20721,17-04-2020 12:36,3,273.25
4,2971,4ID20721,17-04-2020 12:36,15,260.75
4,2971,4ID20721,17-04-2020 12:36,19,260.75
4,2971,4ID20721,17-04-2020 12:36,4,204.5
4,2971,4ID20721,17-04-2020 12:36,4,31.25
4,2971,4ID20721,17-04-2020 12:36,10,204.5
5,6585,5ID20722,17-04-2020 11:41,1,213.25
5,6586,5ID20723,17-04-2020 11:43,14,219.5
5,6587,5ID20724,17-04-2020 11:48,4,218.25
5,6588,5ID20725,17-04-2020 11:49,8,218.25
5,6589,5ID20726,17-04-2020 11:49,18,213.25
5,6590,5ID20727,17-04-2020 11:52,1,225.75
5,6591,5ID20728,17-04-2020 12:11,3,213.25
5,6591,5ID20728,17-04-2020 12:11,1,213.25
5,6592,5ID20729,17-04-2020 12:13,5,218.25
5,6592,5ID20729,17-04-2020 12:13,7,274.5
4,6099,4ID20730,17-04-2020 13:20,3,204.5
3,3290,3ID20731,17-04-2020 12:42,5,255.75
3,3290,3ID20731,17-04-2020 12:42,3,205.75
3,3290,3ID20731,17-04-2020 12:42,3,149.75
3,3290,3ID20731,17-04-2020 12:42,6,121
1,3586,1ID20732,17-04-2020 10:57,5,263.25
3,4780,3ID20733,17-04-2020 13:07,17,199.75
3,4988,3ID20734,17-04-2020 13:34,19,149.75
3,4988,3ID20734,17-04-2020 13:34,2,47.25
3,4988,3ID20734,17-04-2020 13:34,14,142.25
3,6145,3ID20735,17-04-2020 13:41,19,197.25
1,6593,1ID20736,17-04-2020 11:43,11,257
3,4192,3ID20737,17-04-2020 13:49,5,147.25
3,4192,3ID20737,17-04-2020 13:49,16,27.25
1,6533,1ID20738,17-04-2020 11:54,15,199.75
1,6533,1ID20738,17-04-2020 11:54,18,147.25
1,6594,1ID20739,17-04-2020 11:57,15,265.75
2,4786,2ID20740,17-04-2020 16:24,5,99.75
2,4786,2ID20740,17-04-2020 16:24,20,1374.75
2,4786,2ID20740,17-04-2020 16:24,20,1374.75
2,4786,2ID20740,17-04-2020 16:24,20,1374.75
2,4786,2ID20740,17-04-2020 16:24,20,1374.75
2,6595,2ID20741,17-04-2020 16:25,15,207.25
2,6595,2ID20741,17-04-2020 16:25,3,157.25
5,6382,5ID20742,17-04-2020 16:34,8,154.75
5,6382,5ID20742,17-04-2020 16:34,8,218.25
2,1474,2ID20743,17-04-2020 18:27,2,285.75
2,1474,2ID20743,17-04-2020 18:27,21,229.5
5,6596,5ID20744,17-04-2020 17:27,2,269.5
2,5934,2ID20745,17-04-2020 18:44,3,217
5,6597,5ID20746,17-04-2020 17:59,6,94.75
5,6597,5ID20746,17-04-2020 17:59,20,32.25
5,6597,5ID20746,17-04-2020 17:59,11,199.75
5,6597,5ID20746,17-04-2020 17:59,8,109.75
3,6598,3ID20747,17-04-2020 18:02,19,142.25
3,6598,3ID20747,17-04-2020 18:02,14,142.25
3,6598,3ID20747,17-04-2020 18:02,16,27.25
5,6599,5ID20748,17-04-2020 18:38,18,149.75
5,6599,5ID20748,17-04-2020 18:38,13,94.75
5,6599,5ID20748,17-04-2020 18:38,13,94.75
5,6599,5ID20748,17-04-2020 18:38,12,94.75
5,6599,5ID20748,17-04-2020 18:38,4,154.75
5,6600,5ID20749,17-04-2020 18:44,11,199.75
5,6600,5ID20749,17-04-2020 18:44,11,199.75
5,6600,5ID20749,17-04-2020 18:44,9,199.75
5,6600,5ID20749,17-04-2020 18:44,6,167.25
4,6601,4ID20750,17-04-2020 19:48,12,273.25
4,6601,4ID20750,17-04-2020 19:48,4,31.25
4,6601,4ID20750,17-04-2020 19:48,2,359.75
5,6602,5ID20751,17-04-2020 18:57,7,274.5
5,6602,5ID20751,17-04-2020 18:57,9,269.5
1,6132,1ID20752,17-04-2020 17:52,2,270.75
5,6306,5ID20753,17-04-2020 20:08,14,125
5,6306,5ID20753,17-04-2020 20:08,10,219.5
5,6306,5ID20753,17-04-2020 20:08,15,199.75
5,6306,5ID20753,17-04-2020 20:08,15,274.5
5,6306,5ID20753,17-04-2020 20:08,3,149.75
1,6603,1ID20754,17-04-2020 18:19,5,197.25
1,6603,1ID20754,17-04-2020 18:19,13,197.25
5,6604,5ID20755,17-04-2020 20:21,2,204.75
5,6604,5ID20755,17-04-2020 20:21,8,154.75
5,6604,5ID20755,17-04-2020 20:21,6,101
5,6605,5ID20756,17-04-2020 20:26,16,32.25
5,6605,5ID20756,17-04-2020 20:26,2,204.75
1,3703,1ID20757,17-04-2020 19:25,3,147.25
1,3703,1ID20757,17-04-2020 19:25,7,199.75
1,3703,1ID20757,17-04-2020 19:25,5,197.25
2,3488,2ID20758,18-04-2020 10:48,7,207.25
4,6606,4ID20759,18-04-2020 10:50,13,260.75
4,6606,4ID20759,18-04-2020 10:50,6,147.25
2,6607,2ID20760,18-04-2020 11:09,8,267
2,6607,2ID20760,18-04-2020 11:09,6,157.25
2,6607,2ID20760,18-04-2020 11:09,4,217
2,6607,2ID20760,18-04-2020 11:09,5,267
2,6607,2ID20760,18-04-2020 11:09,5,267
3,6608,3ID20761,18-04-2020 10:46,2,299.75
5,6395,5ID20762,18-04-2020 10:48,20,32.25
5,6395,5ID20762,18-04-2020 10:48,1,213.25
3,6609,3ID20763,18-04-2020 11:00,6,159.75
3,6609,3ID20763,18-04-2020 11:00,10,142.25
3,6609,3ID20763,18-04-2020 11:00,2,199.75
3,6609,3ID20763,18-04-2020 11:00,2,199.75
3,6609,3ID20763,18-04-2020 11:00,2,199.75
3,6609,3ID20763,18-04-2020 11:00,12,192.25
3,6609,3ID20763,18-04-2020 11:00,12,192.25
3,6609,3ID20763,18-04-2020 11:00,12,192.25
5,6610,5ID20764,18-04-2020 11:02,1,25
5,6610,5ID20764,18-04-2020 11:02,22,173.5
5,6610,5ID20764,18-04-2020 11:02,16,32.25
5,6610,5ID20764,18-04-2020 11:02,3,149.75
5,6611,5ID20765,18-04-2020 11:05,9,199.75
5,6611,5ID20765,18-04-2020 11:05,8,154.75
5,6611,5ID20765,18-04-2020 11:05,16,32.25
5,6611,5ID20765,18-04-2020 11:05,7,204.75
3,6612,3ID20766,18-04-2020 11:08,9,249.5
3,6612,3ID20766,18-04-2020 11:08,10,199.5
3,6612,3ID20766,18-04-2020 11:08,14,199.5
3,6612,3ID20766,18-04-2020 11:08,10,142.25
5,6529,5ID20767,18-04-2020 11:15,4,154.75
5,6529,5ID20767,18-04-2020 11:15,5,154.75
5,6613,5ID20768,18-04-2020 11:16,16,32.25
5,6613,5ID20768,18-04-2020 11:16,18,149.75
5,6613,5ID20768,18-04-2020 11:16,20,32.25
2,3692,2ID20769,18-04-2020 12:25,3,157.25
2,3692,2ID20769,18-04-2020 12:25,3,157.25
2,3692,2ID20769,18-04-2020 12:25,8,157.25
2,3692,2ID20769,18-04-2020 12:25,6,157.25
2,3692,2ID20769,18-04-2020 12:25,6,157.25
2,3692,2ID20769,18-04-2020 12:25,1,157.25
2,3692,2ID20769,18-04-2020 12:25,1,157.25
3,6614,3ID20770,18-04-2020 11:27,1,199.5
5,6615,5ID20771,18-04-2020 11:27,18,213.25
3,6616,3ID20772,18-04-2020 11:29,14,199.5
3,5951,3ID20773,18-04-2020 11:45,1,25
3,5951,3ID20773,18-04-2020 11:45,4,147.25
3,5611,3ID20774,18-04-2020 11:48,5,147.25
3,5611,3ID20774,18-04-2020 11:48,1,25
3,5250,3ID20775,18-04-2020 11:55,1,199.5
3,5250,3ID20775,18-04-2020 11:55,5,204.5
3,1680,3ID20776,18-04-2020 12:01,20,27.25
3,1680,3ID20776,18-04-2020 12:01,3,149.75
5,6617,5ID20777,18-04-2020 12:05,2,268.25
5,6617,5ID20777,18-04-2020 12:05,9,269.5
1,6618,1ID20778,18-04-2020 10:22,5,149.75
1,6618,1ID20778,18-04-2020 10:22,8,167.25
1,6618,1ID20778,18-04-2020 10:22,10,147.25
1,6618,1ID20778,18-04-2020 10:22,8,154.75
1,6618,1ID20778,18-04-2020 10:22,2,197.25
1,6618,1ID20778,18-04-2020 10:22,22,154.75
1,6618,1ID20778,18-04-2020 10:22,4,149.75
1,6618,1ID20778,18-04-2020 10:22,4,149.75
1,6618,1ID20778,18-04-2020 10:22,14,147.25
